id,short_name,long_name,age,height_cm,weight_kg,nationality,club,preferred_foot,player_positions,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,overall,potential
199747,J. Lauridsen,Jesper Alkærsig Lauridsen,28,180,78,Denmark,Esbjerg fB,Left,LB,74,45,65,65,62,67,,,,,,,67,67
199860,L. Gikiewicz,Łukasz Gikiewicz,31,189,82,Poland,FCSB (Steaua),Right,ST,56,65,49,63,34,77,,,,,,,67,67
200235,M. te Vrede,Mitchell te Vrede,27,193,83,Netherlands,Al Fateh,Right,ST,46,69,44,51,30,76,,,,,,,67,67
200461,M. Makuszewski,Maciej Makuszewski,29,176,70,Poland,Lech Poznań,Right,RM,87,61,62,65,44,65,,,,,,,67,67
200466,V. Eicher,Vitus Eicher,28,191,85,Germany,1. FC Heidenheim 1846,Left,GK,,,,,,,67,66,61,69,45,67,67,67
200553,Nam Joon Jae,남준재 南君宰,31,183,75,Korea Republic,Jeju United FC,Right,"RM, LW, LM",82,61,58,69,30,70,,,,,,,67,67
200806,R. Smallwood,Richard Smallwood,28,180,72,England,Blackburn Rovers,Right,"CDM, CM",59,56,59,59,66,75,,,,,,,67,67
200895,J. Morris,Josh Morris,27,182,72,England,Fleetwood Town,Left,"LM, CM",67,66,66,67,57,67,,,,,,,67,67
200898,A. Crawford,Ali Crawford,27,179,64,Scotland,Doncaster Rovers,Right,CM,72,65,66,69,57,67,,,,,,,67,67
200922,S. Schipplock,Sven Schipplock,30,186,84,Germany,DSC Arminia Bielefeld,Right,ST,67,64,57,62,39,78,,,,,,,67,67
200981,N. Dumitru,Nicolao Dumitru,27,184,78,Italy,Gaz Metan Mediaş,Right,"LM, ST",86,62,58,64,39,67,,,,,,,67,67
201265,N. Helenius,Nicklas Helenius,28,196,84,Denmark,Aarhus GF,Right,ST,64,66,56,61,35,63,,,,,,,67,67
201352,A. Iacobucci,Alessandro Iacobucci,28,187,82,Italy,Frosinone,Right,GK,,,,,,,67,62,65,70,43,64,67,67
201362,Pardo,José Antonio Pardo Lucas,31,187,78,Spain,Extremadura UD,Right,CB,53,45,51,40,65,73,,,,,,,67,67
201408,S. D'Elia,Salvatore D'Elia,30,183,77,Italy,Ascoli,Left,"LB, LM",78,45,60,60,64,70,,,,,,,67,67
201875,J. Attinella,Jeff Attinella,30,188,86,United States,Portland Timbers,Right,GK,,,,,,,69,61,66,69,44,65,67,67
202064,L. Arias,Luis Carlos Arias Cardona,34,168,74,Colombia,Unión Magdalena,Left,"LM, LB",73,66,65,67,64,65,,,,,,,67,67
202170,M. Boxall,Michael Boxall,30,188,91,New Zealand,Minnesota United FC,Right,"CB, RB",61,42,57,57,63,76,,,,,,,67,67
202231,H. Jimenez,Héctor Jiménez,30,175,66,United States,Columbus Crew SC,Right,"LB, RB, LM",71,60,64,67,65,62,,,,,,,67,67
202413,Hernán,Hernán Daniel Santana Trujillo,28,181,72,Spain,Real Sporting de Gijón,Right,"CM, CDM",53,60,64,65,65,71,,,,,,,67,67
202754,C. Râpă,Cornel Râpă,29,180,72,Romania,Cracovia,Right,RB,68,48,59,59,65,69,,,,,,,67,67
202952,Park Jin Po,박진포 朴珍铺,31,173,72,Korea Republic,Jeju United FC,Left,"RM, LM",82,62,61,67,68,74,,,,,,,67,67
202974,Sin Se Gye,신세계 申西桂,28,178,76,Korea Republic,Suwon Samsung Bluewings,Right,"RB, CDM",86,58,66,63,60,70,,,,,,,67,67
203173,Noguera,Alberto Noguera Ripoll,29,175,72,Spain,CD Numancia,Right,"RM, CM",74,61,68,69,57,38,,,,,,,67,67
203216,Héctor,Héctor Hernández Ortega,28,171,68,Spain,CD Numancia,Left,LB,82,45,58,67,63,69,,,,,,,67,67
203309,B. Halloran,Benjamin Halloran,27,184,77,Australia,Adelaide United,Right,"RM, CAM, ST",85,60,58,68,34,65,,,,,,,67,67
203377,A. Tighadouini,Adnane Tighadouini,26,179,70,Morocco,Málaga CF,Right,"LM, LW, ST",73,69,64,70,29,63,,,,,,,67,67
203457,M. Fetsch,Mathias Fetsch,30,189,82,Germany,Hallescher FC,Right,ST,58,61,52,57,39,76,,,,,,,67,67
203528,L. Bangoura,Alhassane Bangoura,27,175,72,Guinea,Vancouver Whitecaps FC,Right,"RM, LM",84,62,59,71,29,60,,,,,,,67,67
203606,J. Skalák,Jiří Skalák,27,177,76,Czech Republic,Millwall,Right,"LM, RM",66,62,65,70,29,65,,,,,,,67,67
204071,Gerard Badía,Gerard Badía Cortés,29,175,69,Spain,Piast Gliwice,Left,RM,76,62,65,67,31,57,,,,,,,67,67
204080,A. Montalto,Adriano Montalto,31,186,78,Italy,US Cremonese,Left,ST,57,69,48,64,31,69,,,,,,,67,67
204203,Xavi Molina,Francesc Xavier Molina Arias,32,182,78,Spain,KAS Eupen,Right,"RB, CB",60,46,62,63,69,69,,,,,,,67,67
204271,Cerrajería,Galder Cerrajería López,30,185,76,Spain,CD Mirandés,Right,"CAM, CM",65,55,67,65,43,64,,,,,,,67,67
204489,S. Elbers,Stanley Elbers,27,172,66,Netherlands,PEC Zwolle,Left,"RW, LW",82,62,57,72,35,56,,,,,,,67,67
204821,Y. Toutouh,Youssef Toutouh,26,189,80,Denmark,Aarhus GF,Right,LM,75,61,63,68,42,65,,,,,,,67,67
205085,W. Kamavuaka,Wilson Kamavuaka,29,188,81,DR Congo,SV Darmstadt 98,Right,"CDM, CB",64,43,56,57,69,75,,,,,,,67,67
205465,M. Pušić,Martin Pušić,31,187,76,Austria,SV Mattersburg,Left,ST,66,65,58,64,41,76,,,,,,,67,67
205676,Tekio,Sergio Blázquez Sánchez,28,175,72,Spain,Elche CF,Right,RB,69,39,54,52,66,77,,,,,,,67,67
206549,E. Bush,Evan Bush,33,186,83,United States,Montreal Impact,Right,GK,,,,,,,68,64,63,69,41,66,67,67
206633,L. Silva,Luis Silva,30,182,79,United States,Seattle Sounders FC,Right,"ST, CAM",64,69,65,66,49,69,,,,,,,67,67
206635,N. DeLeon,Nick DeLeon,28,178,77,United States,Toronto FC,Right,"RM, LM, RB",71,62,64,66,57,69,,,,,,,67,67
207531,S. Thesker,Stefan Thesker,28,190,84,Germany,Holstein Kiel,Left,CB,42,39,46,52,68,73,,,,,,,67,67
207741,M. Lieder,Mart Lieder,29,188,85,Netherlands,SønderjyskE,Right,ST,73,63,50,67,23,73,,,,,,,67,67
208371,M. Saeid,Mohammed Saeid,28,170,64,Sweden,IK Sirius,Left,"CM, CDM, CAM",71,52,66,70,55,65,,,,,,,67,67
208455,Choi Sung Geun,최성근 崔圣根,27,181,73,Korea Republic,Suwon Samsung Bluewings,Right,"CM, CDM",71,55,62,64,63,72,,,,,,,67,67
208521,F. Brillant,Frédéric Brillant,34,187,82,France,DC United,Right,CB,31,33,49,42,67,71,,,,,,,67,67
208974,H. Bahebri,Hattan Bahebri,26,171,67,Saudi Arabia,Al Hilal,Left,"LM, RM",75,62,63,70,45,62,,,,,,,67,67
209017,Samuel,Samuel Rosa Gonçalves,28,185,83,Brazil,Jeonbuk Hyundai Motors,Right,ST,67,63,51,66,34,66,,,,,,,67,67
209711,R. Thelander,Rasmus Thelander,27,190,87,Denmark,Vitesse,Right,CB,47,30,41,40,67,68,,,,,,,67,67
210140,A. Al Mayoof,Abdullah Al Mayoof,32,189,96,Saudi Arabia,Al Hilal,Right,GK,,,,,,,65,67,67,67,47,68,67,67
210147,M. Al Harbi,Mansour Al Harbi,31,175,75,Saudi Arabia,Al Ittihad,Left,LB,78,44,63,65,62,68,,,,,,,67,67
210182,M. Jahfali,Mohammed Jahfali,28,185,70,Saudi Arabia,Al Hilal,Right,CB,65,36,50,46,65,74,,,,,,,67,67
210209,M. Asiri,Muhannad Asiri,32,186,77,Saudi Arabia,Al Ahli,Right,ST,60,67,55,63,23,67,,,,,,,67,67
210527,P. Paye,Pape Paye,29,169,65,France,FC Sochaux-Montbéliard,Right,"RB, LB, RWB",81,38,55,57,62,68,,,,,,,67,67
210787,M. Dos Santos,Mauro Dos Santos,29,182,79,Argentina,CD Tenerife,Right,CB,57,40,54,51,63,75,,,,,,,67,67
210826,L. Gallegos,Luis Felipe Gallegos,27,173,73,Chile,Club Necaxa,Left,"CM, LM",78,62,65,69,58,61,,,,,,,67,67
211561,Cassiano,Cassiano Dias Moreira,30,184,75,Brazil,Boavista FC,Right,ST,66,66,50,61,23,61,,,,,,,67,67
211850,M. Starke,Manfred Starke,28,179,81,Namibia,1. FC Kaiserslautern,Left,"ST, CAM, LM",76,69,64,69,33,66,,,,,,,67,67
211870,D. Nazarov,Dimitrij Nazarov,29,184,73,Azerbaijan,FC Erzgebirge Aue,Right,ST,77,67,64,70,32,64,,,,,,,67,67
211880,M. Welzmüller,Maximilian Welzmüller,29,177,72,Germany,Bayern München II,Right,"CDM, CM",68,49,66,61,62,68,,,,,,,67,67
211952,M. Thiel,Maximilian Thiel,26,187,81,Germany,1. FC Heidenheim 1846,Left,"LM, RM",73,65,62,70,31,64,,,,,,,67,67
213117,S. Lex,Stefan Lex,29,178,75,Germany,TSV 1860 München,Right,"RM, LM, ST",89,60,59,69,28,57,,,,,,,67,67
213327,A. Jovanović,Aleksandar Jovanović,29,196,83,Australia,Jeju United FC,Right,CB,59,28,34,40,69,75,,,,,,,67,67
213338,J. Ring,Jonathan Ring,27,182,74,Sweden,Djurgårdens IF,Left,"RW, LW",80,59,65,70,51,65,,,,,,,67,67
213618,D. Vallejos,Diego Vallejos,29,173,74,Chile,Curicó Unido,Right,"ST, RW",70,66,58,64,33,72,,,,,,,67,67
213878,Welinton Júnior,Welinton Júnior Ferreira dos Santos,26,175,64,Brazil,CD Aves,Right,"ST, RM",78,66,57,70,22,46,,,,,,,67,67
214005,V. Giraldo,Víctor Hugo Giraldo López,33,177,74,Colombia,Deportivo Pasto,Right,RB,80,60,63,67,62,68,,,,,,,67,67
214063,E. Farias,Eduardo Ignacio Farías Diaz,30,179,72,Chile,CD Cobresal,Right,"CDM, CM",51,42,56,58,69,71,,,,,,,67,67
214091,Alcatraz,Gilberto García Olarte,32,180,75,Colombia,Rionegro Águilas,Right,"RB, RWB",74,61,68,66,62,75,,,,,,,67,67
214094,C. Arias,César Augusto Arias Moros,31,175,77,Colombia,Alianza Petrolera,Right,ST,70,65,53,64,35,62,,,,,,,67,67
214319,F. Rodríguez,Francisco Javier Rodríguez Ibarra,32,186,78,Colombia,Rionegro Águilas,Right,CDM,46,37,53,50,68,73,,,,,,,67,67
214331,L. Ruiz,Luis Carlos Ruiz Morales,32,187,76,Colombia,Junior FC,Right,ST,54,68,48,60,30,69,,,,,,,67,67
214406,A. Acevedo,Albert Alejandro Acevedo Vergara,36,176,74,Chile,CD O'Higgins,Right,CB,42,29,41,38,67,71,,,,,,,67,67
214493,J. Aguirre,Jorge Andrés Aguirre Restrepo,32,169,68,Colombia,Atlético Bucaramanga,Right,"CAM, RM",73,63,65,68,31,63,,,,,,,67,67
214630,A. Barrios,Augusto Barrios,28,183,78,Chile,Universidad de Chile,Right,"RB, RM, CB",72,53,57,57,67,71,,,,,,,67,67
214684,S. Jaime,Sebastián Óscar Jaime,32,179,71,Argentina,Curicó Unido,Right,"ST, RW, LW",71,63,59,61,43,70,,,,,,,67,67
214837,M. Donoso,Jorge Matías Donoso Garate,32,186,88,Chile,Deportes Iquique,Right,ST,41,69,43,56,28,82,,,,,,,67,67
214969,F. Godoy,Fernando Godoy,29,174,71,Argentina,Club Atlético Talleres,Right,"CM, CDM",63,57,63,63,64,68,,,,,,,67,67
214987,G. Voboril,Germán Voboril,32,177,72,Argentina,CD Universidad de Concepción,Left,LB,77,30,56,65,64,69,,,,,,,67,67
215072,C. Díaz,Cristian Díaz,30,167,63,Argentina,Central Córdoba,Right,"RB, LB",79,37,58,72,61,55,,,,,,,67,67
215085,R. Naranjo,Rodrigo Naranjo,39,192,89,Chile,Deportes Iquique,Right,GK,,,,,,,68,67,62,66,38,64,67,67
215092,M. Zenteno,Mauricio Zenteno,35,173,76,Chile,Deportes Iquique,Right,CB,53,40,57,58,67,64,,,,,,,67,67
215594,A. Vlad,Alexandru Vlad,29,174,70,Romania,FC Voluntari,Left,LB,68,55,63,59,65,71,,,,,,,67,67
215999,D. Díaz,Diego Díaz,33,179,73,Chile,Curicó Unido,Right,"CB, RB",54,25,39,48,66,75,,,,,,,67,67
216012,A. Imperiale,Andrés Imperiale,32,185,78,Argentina,Deportes Iquique,Left,CB,45,23,51,49,65,75,,,,,,,67,67
216017,H. Berríos,Héctor Berríos,32,174,66,Chile,Deportes Iquique,Right,"RB, RM",59,51,56,63,67,67,,,,,,,67,67
216237,K. Azamoum,Karim Azamoum,29,178,74,France,Albacete BP,Right,"CM, CDM",60,56,69,63,61,63,,,,,,,67,67
216260,F. Kaufmann,Fabio Kaufmann,26,181,72,Germany,FC Würzburger Kickers,Right,"RM, RWB, RB",86,52,61,67,52,71,,,,,,,67,67
216273,J. Kauko,Joni Kauko,28,188,85,Finland,Esbjerg fB,Right,CM,61,60,59,63,64,83,,,,,,,67,67
216281,M. Sušić,Mateo Sušić,28,181,75,Bosnia Herzegovina,CFR Cluj,Right,RB,70,46,60,63,63,71,,,,,,,67,67
216534,R. Rodriguez,Roberto Rodriguez,28,180,75,Switzerland,KFC Uerdingen 05,Right,"LM, LW, CAM",80,57,62,68,42,64,,,,,,,67,67
216709,A. Sušac,Adam Sušac,30,185,80,Croatia,VfL Osnabrück,Right,CB,57,37,35,45,69,70,,,,,,,67,67
216751,D. Bejarano,Diego Bejarano Ibañez,27,174,70,Bolivia,Bolivia,Right,"RB, RWB, CDM",64,38,57,59,65,57,,,,,,,67,67
217021,Sandro Lima,Sandro César Cordovil de Lima,28,186,82,Brazil,Gil Vicente FC,Right,ST,65,64,44,61,32,72,,,,,,,67,67
217696,A. Doukha,Azzeddine Doukha,32,186,85,Algeria,Al Raed,Right,GK,,,,,,,67,60,62,75,38,64,67,67
217990,J. Gómez,Juan Pablo Gómez Vidal,28,182,82,Argentina,Unión Española,Right,RB,69,46,59,61,66,76,,,,,,,67,67
218214,F. Ben Youssef,Fakhereedine Ben Youssef,28,190,86,Tunisia,Ettifaq FC,Right,"ST, RM, LM",64,69,48,57,31,74,,,,,,,67,67
220166,Avto,Avtandil Ebralidze,27,176,72,Georgia,FC Voluntari,Right,LW,77,64,58,71,29,55,,,,,,,67,67
220700,M. Azira,Micheal Azira,31,178,72,Uganda,Chicago Fire,Right,"CDM, CM",56,51,62,64,64,68,,,,,,,67,67
221050,W. Francis,Waylon Francis,28,175,73,Costa Rica,Columbus Crew SC,Left,"LB, LWB",73,49,62,62,65,66,,,,,,,67,67
221378,C. Ramírez,Carlos Andrés Ramírez Aguirre,31,183,81,Colombia,Rionegro Águilas,Left,CB,57,50,58,53,65,75,,,,,,,67,67
221461,A. Vargas,Armando Junior Vargas Morales,30,170,70,Colombia,La Equidad,Right,"CAM, LM, RM",63,61,69,68,36,55,,,,,,,67,67
221552,S. Nilsen,Sivert Heltne Nilsen,27,184,78,Norway,IF Elfsborg,Right,"CDM, CM",50,53,60,63,64,76,,,,,,,67,67
221713,D. Lovitz,Daniel Lovitz,27,178,75,United States,Montreal Impact,Left,"LB, LWB",74,53,61,65,65,73,,,,,,,67,67
221824,Piao Cheng,朴成,29,176,69,China PR,Beijing Sinobo Guoan FC,Right,CM,73,59,66,69,59,69,,,,,,,67,67
221847,M. Mirahmetjan,木热合买提江·莫扎帕,28,182,72,China PR,Tianjin TEDA FC,Right,"CM, CDM, LM",67,63,68,64,65,64,,,,,,,67,67
221857,Jin Jingdao,金敬道,27,169,66,China PR,Shandong Luneng TaiShan FC,Right,"RM, LM",75,57,61,70,65,61,,,,,,,67,67
221924,K. Fisker,Kasper Fisker Jensen,31,170,71,Denmark,Brøndby IF,Left,"CM, RW",69,63,69,70,46,74,,,,,,,67,67
222134,T. Hamed,Tarek Hamed,30,169,67,Egypt,Egypt,Right,"CDM, CM",64,62,64,65,69,62,,,,,,,67,67
222197,Bai Jiajun,柏佳俊,28,166,65,China PR,Shanghai Greenland Shenhua FC,Right,LB,74,48,59,63,62,62,,,,,,,67,67
222969,J. Hergault,Jérôme Hergault,33,185,80,France,FC Lorient,Right,RB,59,44,66,68,63,70,,,,,,,67,67
223424,I. Depe,İlhan Depe,26,172,66,Turkey,Kasimpaşa SK,Left,"RM, LM, CAM",79,46,65,72,26,57,,,,,,,67,67
223746,G. Stewart,Greg Stewart,29,178,73,Scotland,Rangers FC,Left,"ST, RM",74,65,66,71,30,61,,,,,,,67,67
223857,O. Salinas,Oscar Fernando Salinas Aguilar,31,169,66,Chile,Deportes Iquique,Right,"LW, ST, RW",89,63,56,68,28,72,,,,,,,67,67
224165,J. Huentelaf,José Huentelaf,30,177,73,Chile,CD Universidad de Concepción,Right,"RW, LW",83,65,60,68,28,66,,,,,,,67,67
224391,C. Psyché,Christophe Psyché,30,186,82,France,Kristiansund BK,Right,CB,54,31,41,49,64,74,,,,,,,67,67
224420,S. Aškovski,Stefan Aškovski,27,179,68,FYR Macedonia,FC Botoşani,Left,LM,74,59,62,67,56,70,,,,,,,67,67
224496,G. Gutiérrez,Germán Andrés Gutiérrez Henao,29,170,75,Colombia,Junior FC,Left,LB,67,30,58,64,63,72,,,,,,,67,67
224506,M. Šitum,Mario Šitum,27,177,76,Croatia,Dinamo Zagreb,Right,"LM, RM, RB",69,60,64,69,60,53,,,,,,,67,67
224611,Lu Wenjun,吕文君,30,185,71,China PR,Shanghai SIPG FC,Right,"ST, RW, LW",77,64,56,66,30,67,,,,,,,67,67
225376,V. Achim,Vlad Achim,30,182,78,Romania,FC Viitorul,Right,"CM, CDM",59,61,60,67,62,71,,,,,,,67,67
225715,S. Živec,Saša Živec,28,170,70,Slovenia,Zagłębie Lubin,Left,"LM, CAM",74,61,63,68,38,61,,,,,,,67,67
226033,E. Käck,Elliot Käck,29,173,68,Sweden,Djurgårdens IF,Left,LB,85,48,61,61,61,65,,,,,,,67,67
226286,G. Ávalos,Gabriel Ávalos,28,187,88,Paraguay,Patronato,Right,"ST, RM",67,61,47,62,30,71,,,,,,,67,67
226416,R. Noya,Rodrigo Javier Noya García,29,194,80,Argentina,Club Necaxa,Right,CB,46,35,43,43,64,77,,,,,,,67,67
226757,M. Escudero,Matías Andrés Escudero,30,176,75,Argentina,Patronato,Right,CB,55,23,39,43,66,64,,,,,,,67,67
227412,D. Gómez,David Alejandro Gómez Rojas,31,173,73,Colombia,Once Caldas,Right,"RB, LB, LM",81,50,57,65,64,78,,,,,,,67,67
228130,Oh Seung Hoon,오승훈 吴舜洪,31,192,79,Korea Republic,Jeju United FC,Right,GK,,,,,,,69,62,61,68,46,69,67,67
228205,D. Cardoso,Daniel Cardoso,30,184,78,South Africa,Kaizer Chiefs,Left,"CB, LB, RB",68,33,43,51,68,70,,,,,,,67,67
228897,M. Alphonse,Mickaël Alphonse,29,182,75,France,Dijon FCO,Right,RB,79,49,57,60,64,64,,,,,,,67,67
229055,S. Aytaç,Sakıb Aytaç,27,187,85,Turkey,Kayserispor,Left,"LB, LM",73,49,61,66,66,73,,,,,,,67,67
229129,L. Memela,Amigo Luvuyo Memela,31,167,64,South Africa,Orlando Pirates,Right,"LW, LM, CAM",72,66,63,70,44,57,,,,,,,67,67
229332,Campillo,Antonio Campillo Medina,28,176,76,Spain,CD Lugo,Right,"CAM, LM",58,70,67,65,54,62,,,,,,,67,67
229380,David Rocha,David Mateos Rocha,34,179,73,Spain,Extremadura UD,Right,"CM, CDM",53,65,67,66,59,71,,,,,,,67,67
229460,A. Nalini,Andrea Nalini,29,180,72,Italy,Crotone,Right,"LW, LM, ST",69,63,61,70,26,56,,,,,,,67,67
229641,M. Bagayoko,Mamadou Bagayoko,29,175,66,Ivory Coast,Côte d'Ivoire,Right,"RB, RWB",75,27,54,66,66,66,,,,,,,67,67
229750,T. D'Orazio,Tommaso D'Orazio,29,185,75,Italy,Cosenza,Left,"LM, LB, LWB",74,62,61,68,59,66,,,,,,,67,67
230166,Fepe Avedo,Felipe Melvin Azevedo Lima,31,184,77,Brazil,Bahia,Right,GK,,,,,,,65,63,61,77,44,64,67,67
230167,Mateus Tangil,Mateus Bernardo Tangil Melo,31,189,85,Brazil,CSA - AL,Right,GK,,,,,,,66,68,63,72,54,64,67,67
230172,Traeira Lopes,Filipe Vicente Traeira Lopes,27,192,81,Brazil,Goiás,Left,GK,,,,,,,61,60,40,67,37,77,67,67
230203,Claytisco Branco,Daniel Clayton Branco Julião,35,184,72,Brazil,Santos,Right,RB,62,52,62,55,71,66,,,,,,,67,67
230220,Chris Farminhão,Chris Antônio Farminhão Dias,35,187,77,Brazil,Grêmio,Right,"CB, RB",51,51,61,52,66,68,,,,,,,67,67
230238,Welson Leima,Welson Emílio Leima Garcia,35,177,78,Brazil,Botafogo,Right,"CDM, CM, CAM",50,39,63,46,67,69,,,,,,,67,67
230261,Renan Tojeiras,Renan Lorenzo Tojeiras Sampaio,35,179,78,Brazil,Avaí FC,Left,"CDM, CM, CAM",50,61,56,72,66,76,,,,,,,67,67
230262,Nuno Cedrim,Nuno Caio Cedrim Feitosa,27,181,78,Brazil,Goiás,Right,"CAM, RM",71,56,69,72,29,63,,,,,,,67,67
230268,Estevãtinho,Estevão Danilo Rios Chiamulera,27,178,74,Brazil,Fluminense,Right,CAM,49,57,73,64,27,51,,,,,,,67,67
230288,Gustavo Pastinho,Gustavo Patrick Pastor Pombo,27,183,75,Brazil,Internacional,Right,"ST, RM",83,69,54,73,33,58,,,,,,,67,67
230306,Míchel Zabaco,Miguel Zabaco Tomé,30,186,76,Spain,SD Ponferradina,Right,CB,54,38,47,46,66,69,,,,,,,67,67
230321,Rafael de Aseiro,Rafael Simão de Aseiro Vieira,27,190,85,Brazil,Avaí FC,Left,GK,,,,,,,67,59,58,71,43,68,67,67
230357,Kaio Aldair,Kaio Jesus Aldair Porto,27,175,63,Brazil,Fortaleza,Right,"RB, RM",81,56,62,66,63,61,,,,,,,67,67
230450,Breno Laranjeiro,Breno Vicente Laranjeiro Rosan,31,181,69,Brazil,Ceará Sporting Club,Left,"CAM, ST",71,56,67,66,41,52,,,,,,,67,67
230467,Melvin Regalito,Melvin Luan Regalo Sousa,27,182,76,Brazil,Atlético Paranaense,Left,"CAM, LM, CM",65,60,63,67,30,62,,,,,,,67,67
230471,Wilsson Rosito,Wilson Allan Rosan Dourado,35,180,73,Brazil,Fortaleza,Left,"CAM, LM",72,56,68,72,31,58,,,,,,,67,67
231563,F. Mercado,Feiver Mercado,29,174,74,Colombia,Deportivo Cali,Left,ST,67,67,50,68,22,59,,,,,,,67,67
232125,J. Viveros,Jhonier Viveros Díaz,27,170,70,Colombia,América de Cali,Right,"LM, RM, CAM",73,62,66,68,33,60,,,,,,,67,67
232295,F. Bejan,Florin Bejan,28,187,84,Romania,Dinamo Bucureşti,Right,CB,44,32,39,45,65,73,,,,,,,67,67
232374,T. Ugajin,宇賀神 友弥,31,172,71,Japan,Urawa Red Diamonds,Right,"LM, LB, RM",70,61,65,67,55,68,,,,,,,67,67
232376,T. Aoki,青木 拓矢,29,179,77,Japan,Urawa Red Diamonds,Right,"CM, CDM",70,57,64,63,65,76,,,,,,,67,67
232382,T. Takagi,髙木 俊幸,28,170,64,Japan,Cerezo Osaka,Right,"LM, CF, ST",79,66,64,65,33,62,,,,,,,67,67
232467,H. Mita,三田 啓貴,28,173,63,Japan,FC Tokyo,Left,"CM, CDM",65,63,66,64,58,67,,,,,,,67,67
232469,Ramon Lopes,Ramon Lopes de Freitas,29,185,79,Brazil,Vegalta Sendai,Left,"ST, LM",58,65,61,68,34,69,,,,,,,67,67
232505,T. Hayashi,林 卓人,36,188,87,Japan,Sanfrecce Hiroshima,Right,GK,,,,,,,64,67,60,67,28,70,67,67
232597,H. Fujiharu,滕春 广輝,30,175,60,Japan,Gamba Osaka,Left,"LB, LWB, LM",70,35,51,59,66,59,,,,,,,67,67
232620,K. Omori,大森 晃太郎,27,170,70,Japan,FC Tokyo,Right,"LM, RM, CM",66,61,65,69,39,66,,,,,,,67,67
232622,S. Nagasawa,長泽 骏,30,192,82,Japan,Vegalta Sendai,Right,ST,42,69,48,61,29,66,,,,,,,67,67
232728,Y. Yoshida,吉田 豐,29,168,70,Japan,Nagoya Grampus,Right,"LB, RB, LM",74,32,61,67,64,67,,,,,,,67,67
232848,Y. Maruyama,丸山 祐市,30,184,76,Japan,Nagoya Grampus,Left,CB,58,35,56,55,67,72,,,,,,,67,67
232875,D. Nishi,西 大伍,31,176,73,Japan,Vissel Kobe,Right,"RB, RWB, RM",49,52,67,66,64,77,,,,,,,67,67
232887,A. Nakamura,中村 充孝,28,174,67,Japan,Kashima Antlers,Right,"RM, LM",67,57,65,71,36,49,,,,,,,67,67
232919,N. Fujita,藤田 直之,32,176,72,Japan,Cerezo Osaka,Right,"CM, CDM, CAM",50,59,67,65,60,69,,,,,,,67,67
232946,K. Taketomi,武富 孝介,28,173,69,Japan,Urawa Red Diamonds,Right,"CF, ST, LM",61,67,64,69,40,68,,,,,,,67,67
233436,A. Mbekile,Asavela Mbekile,32,172,72,South Africa,Orlando Pirates,Right,"RB, CDM, CM",67,43,59,65,66,61,,,,,,,67,67
233569,F. Saucedo,Fernando Saucedo,29,173,69,Bolivia,Bolivia,Right,"CM, CDM",60,46,64,62,68,56,,,,,,,67,67
233870,Ricardo Alves,Ricardo Miguel Martins Alves,28,181,78,Portugal,CD Tondela,Right,CB,68,40,49,52,65,71,,,,,,,67,67
234004,Tomás Nuninho,Tomás Nicolas Nuninho Alfaro,35,189,83,Brazil,Santos,Left,CDM,53,49,59,60,65,76,,,,,,,67,67
234016,Welliton Helmes,Welliton Edson Helmes Junqueira,31,172,69,Brazil,Internacional,Right,CAM,74,63,61,71,30,55,,,,,,,67,67
234482,J. Christjansen,Jesper Christjansen,31,182,75,Denmark,Lyngby BK,Right,"CM, CDM",69,58,62,65,60,77,,,,,,,67,67
234893,G. Mastinu,Giuseppe Mastinu,27,175,77,Italy,Spezia,Left,"CAM, RW",64,64,64,67,29,53,,,,,,,67,67
236074,Fred Soidares,Fred Kauê Soidares Lima,35,190,79,Brazil,Fortaleza,Left,"LB, CB",66,53,54,56,69,71,,,,,,,67,67
236169,Frederico Rendel,Frederico Luis Rendel Barreto,31,181,71,Brazil,Cruzeiro,Right,CAM,77,65,62,66,36,69,,,,,,,67,67
236173,Alex Doneiro,Alex Charles Doneiro Gomes,31,175,71,Brazil,Atlético Mineiro,Left,"CAM, ST",66,71,58,68,28,57,,,,,,,67,67
236192,Claudio Silbeiro,Claudio Ever Silbeiro Martins,35,182,75,Brazil,Atlético Paranaense,Left,ST,74,68,49,66,36,64,,,,,,,67,67
236194,Venanzio Meirás,Venanzio Luis Meirás Correia,31,184,77,Brazil,Chapecoense,Left,"ST, CAM",50,68,67,65,35,54,,,,,,,67,67
237247,Vinícius,Paulo Vinícius Souza dos Santos,29,184,76,Hungary,Hungary,Right,CB,66,32,33,44,67,71,,,,,,,67,67
238015,J. Opoku,Johnatan Opoku,29,187,84,Netherlands,VVV-Venlo,Right,"RW, CAM, LW",68,67,65,70,42,66,,,,,,,67,67
238657,M. Heider,Marc Heider,33,187,82,Germany,VfL Osnabrück,Right,"ST, RM, LM",71,65,61,64,49,81,,,,,,,67,67
238685,P. Herrmann,Patrick Herrmann,31,180,80,Germany,SV Darmstadt 98,Right,RB,66,23,51,55,66,72,,,,,,,67,67
239637,C. Andriamahitsinoro,Charles Carolus Andriamahitsinoro,29,176,67,Madagascar,Al Adalah,Right,"ST, RM, LM",87,65,58,67,28,64,,,,,,,67,67
